flight_distance_km,booking_time_days,demand_factor,seat_availability,seasonality_factor,fare
5899,14,1.7713214495821046,0.20019280374810766,1.0,58
1441,215,0.7727264792560081,0.3929954688304223,1.2,810
1325,128,1.1455197985583006,0.3665854468865716,1.0,998
9582,310,0.7482496619954835,0.40038635739981077,0.8,1274
6964,248,1.5599061934913268,0.8447246740267531,1.0,1132
5301,29,1.303021652092485,0.42373908523715453,1.2,936
8043,280,1.4529850200624814,0.35321705764011857,0.8,442
272,338,0.7947304504343167,0.6034107686344252,1.0,1192
5672,319,0.8176187930786293,0.8925160290981855,0.8,448
5389,202,0.5622459882648596,0.3930797630699999,1.0,380
2672,361,0.9831013027935946,0.262828994234239,1.2,1340
907,57,1.3396169920005123,0.48512378867973177,1.2,529
2004,218,1.7869023709959932,0.7981214596519823,0.8,183
6904,62,1.5003911711880211,0.6405524357558356,0.8,965
3913,157,1.1530944850996272,0.853434695659478,0.8,984
5251,202,1.9296801715912066,0.9676737180873871,1.0,404
2675,17,1.5788678008637478,0.8341299814012937,1.2,633
3810,322,1.895247804293825,0.6830424630750027,0.8,674
4455,6,1.2913819599082486,0.5946732704419044,0.8,1180
7597,58,0.8883564121897094,0.23205526907861335,0.8,339
1935,325,0.579240029547083,0.9874575830512331,1.0,874
9977,318,1.5891272772257756,0.506784898060034,0.8,678
8458,169,0.6819544970083011,0.32178257113349346,0.8,1068
8179,82,0.9541626924079507,0.7333670843171654,1.0,681
2628,219,1.298706361825846,0.4274306312763675,1.0,1220
7626,177,1.3466248816696216,0.6686226167448381,0.8,376
8733,204,1.400874795480704,0.669414326275673,0.8,1488
5449,71,0.749382995524551,0.5565838567222954,1.0,259
5491,266,1.0696061072324732,0.8688948924360342,1.2,1369
3017,98,1.42579134067545,0.4119736492443544,1.0,1471
9624,345,1.9547282969506772,0.5589060732941873,1.2,1176
4074,291,1.591446706549533,0.6301537028727773,0.8,685
9886,208,1.8839056356409367,0.7308997766138396,0.8,917
4411,2,1.6433180874712656,0.8271774804044716,1.2,1282
861,124,1.3875754533386007,0.5158458263026049,1.0,477
3574,280,0.7880350537045169,0.7168375552772768,0.8,442
9408,74,1.5000284778387696,0.32048876245481533,1.2,875
407,166,1.4350693489398605,0.9461184804339828,1.0,965
2865,22,1.4037037556858998,0.5064470451368028,1.2,1182
2693,154,1.2346788019823611,0.7836171375811507,1.0,397
7013,295,1.2929849059839134,0.21627286550574212,1.0,99
832,219,1.0016637906771562,0.36414971432384563,1.0,965
3283,157,1.2789690389634547,0.5896660354588624,1.0,1178
3919,230,0.7963338585177173,0.9026019741858773,1.2,1493
7323,20,1.7077615960405652,0.6218041199605417,1.2,1446
1879,41,0.7786654320480617,0.9438963858351033,1.2,1100
436,148,0.6274494348341997,0.5870375172662371,1.2,1017
7646,108,1.154369039535736,0.59235927738876,1.2,849
4643,84,1.4874611592590927,0.29579743080042553,1.0,1346
6970,322,1.156575237400312,0.842124995321776,0.8,1066
9932,309,0.915131197926963,0.39757232997365,0.8,698
6299,290,1.337256775835661,0.919689991497852,1.2,1413
8755,323,1.0205035031182998,0.9286593762643169,1.2,350
2568,134,1.8993015351899496,0.9546480894993199,0.8,1338
485,207,1.8839677094053582,0.616184391282472,1.0,215
348,283,1.253557729958143,0.7416750278269155,1.2,365
4237,266,0.9918259910273878,0.8228127040493309,1.0,50
6749,73,1.6056986209349586,0.3048116949203725,0.8,1069
7321,352,0.5550694152246,0.6807657559979978,0.8,1334
5095,48,1.212153509065477,0.22743832104264936,1.2,112
5480,326,1.0044850914055004,0.5980528667109808,1.0,532
1212,233,1.880803827653832,0.32387414529618197,1.2,1394
9915,100,0.5180045409090238,0.34633834076966774,0.8,1274
2985,59,1.3292223135775236,0.49203805335408124,1.0,271
3925,258,1.610995371599939,0.5459497333732024,1.2,201
4776,65,1.2275269812860619,0.6985379396257498,1.2,693
5982,83,0.6281045452440825,0.2595427347508126,1.2,675
6457,154,1.9586920850418532,0.6029534089899558,0.8,266
9993,266,1.277015647064147,0.34610010420248094,1.2,245
2608,309,1.421279366478517,0.6591801400253936,1.0,1275
540,79,0.854914674061261,0.7099236898089469,1.2,1044
3017,315,1.2252471276602057,0.6453674052422831,0.8,1064
2696,150,1.1437242379374828,0.7906364083826463,1.2,696
6162,48,0.6123437630029755,0.4684873953927211,0.8,1307
5499,248,0.6592405303212008,0.8120852733065047,0.8,1214
7774,278,1.7562087794281618,0.546213665366555,1.0,757
1889,356,0.8597299283098854,0.5873475986580774,1.0,1130
